сabbage_value,fruit_value,sugar_value,candy_value,biscuits_value,mutton_value,beef_value,chicken_value,pork_value,fish_value,herring_value,curd_value,sour_creame_value,butter_value,milk_kefir_value
12842.975400000001,66272.94900000001,16916.9505,7856.124500000002,14097.011900000001,62.92370000000001,1493.4665,35422.922499999986,9291.737999999998,1714.0156999999995,1895.0828000000004,10843.254800000004,13500.9326,5538.968599999998,105870.46909999996
17163.5694,82544.91399999993,36470.35810000002,10909.787699999995,12721.346199999996,0.0,1556.0643000000002,42780.93429999999,6683.147800000002,1242.5241000000005,2281.633200000001,10732.295399999994,7575.069700000004,5105.264299999997,102968.12730000004
1685.7146999999998,8422.774,4745.540100000005,3176.3780999999994,3133.9159000000013,80.95739999999996,921.5540000000002,8576.852400000005,2771.0996,741.9447999999994,424.42629999999997,2362.0067999999983,1573.878,1338.1407000000004,20458.880799999995
13884.204499999993,75243.17300000001,31360.449100000005,13093.326899999993,20916.3066,0.0,1585.0934000000002,46918.16870000001,15954.668400000002,2069.9987000000033,3185.8910999999994,12506.550800000005,14478.510099999987,7113.6978,154268.5015
8493.823399999997,42872.82900000001,13806.094400000007,8877.524800000005,10656.620399999998,0.0,704.3860999999998,21609.0467,5936.294499999998,872.8027000000016,2970.5298000000003,3981.0593999999996,6267.733699999998,2323.3191999999995,82209.04840000009
7711.372500000002,37484.90699999998,24893.83269999999,8528.730799999998,10643.484899999998,0.0,472.55179999999984,21564.977800000008,5795.212500000005,519.9157,1890.0995999999982,3778.6568000000025,3728.542599999998,3008.982600000001,61589.68199999994
17060.686300000012,66318.09600000002,27740.8535,11922.42540000001,11417.9419,0.0,718.1647000000002,56133.46969999998,11150.377600000002,543.4305,11723.015100000011,7997.571700000003,8216.939300000002,5653.218700000006,119133.21560000004
7833.469000000004,35992.297,20972.88090000001,8269.154499999995,10273.339900000003,0.0,468.9252999999994,22545.266900000017,5572.154399999996,600.3422999999998,1654.1862000000003,3854.546100000003,4562.9932,2668.7065,66953.88499999998
16988.892300000003,65430.29000000003,26678.959399999996,11425.827600000002,11854.6814,4.4467,710.7453000000002,56775.64659999999,10758.741299999994,570.0800999999994,8789.420900000008,8357.896499999997,7566.856600000002,5320.889800000007,113168.7789
8325.375700000004,43252.38000000001,13273.985700000003,8085.081900000003,10792.594299999997,0.0,678.1123999999992,22835.113100000006,4881.146899999999,1040.2545000000005,2502.5701,3859.007599999996,6436.970200000002,2235.322300000001,82160.87619999997
13493.1444,75189.51800000003,30304.822299999985,12759.499,22029.4139,0.0,1652.0329000000004,46244.15099999998,16479.901700000002,2146.1721000000007,3642.4851999999973,12972.146999999999,14442.468700000001,7551.698900000001,157316.5344
19681.2182,111381.13799999995,45798.5469,18899.1596,21450.976500000004,0.0,2428.1611000000003,68206.70039999997,15796.032700000009,1179.3273999999992,4747.193799999998,15147.368900000007,19695.933500000032,6902.843700000006,199056.07250000015
6107.824599999996,27716.689999999995,17025.082999999995,8824.259700000002,13993.833799999995,0.0,1379.0491,21123.339199999984,3482.8136999999974,558.4666000000002,2922.0576,3420.6258000000003,4210.432800000002,5050.481699999992,84228.76920000005
17319.5424,75017.11899999996,32530.812199999993,10002.434799999999,13196.056799999998,0.0,1414.4363999999994,43210.409700000004,11263.400299999996,523.3326000000005,1359.8866000000003,10048.389799999994,10565.3883,4746.440500000004,109576.52059999997
33433.47580000001,188196.271,75216.91500000005,37243.16459999998,49830.02249999999,495.46199999999976,6547.088299999999,130933.22499999996,35951.35820000001,5279.646400000002,8983.947699999995,24278.84710000001,29752.169500000015,16608.22930000001,367031.05049999984
964.8120000000004,4617.609000000005,3907.8961000000018,1013.0659,1490.3025000000007,0.0,157.75410000000002,4045.154599999999,1072.605300000001,10.0946,357.37859999999995,612.4609,577.1714999999992,424.98080000000016,7461.241
20041.506799999996,91742.38399999996,44197.548299999995,14323.455100000005,17373.05700000001,139.37250000000012,1386.5568000000007,48424.03359999999,13235.465400000003,1091.9121000000005,3312.8811,17213.56700000001,11268.460100000015,5791.976600000004,141505.59859999985
202035.0546999998,722876.2799999998,221519.48649999994,111702.34949999994,123409.74460000012,2518.8374000000013,43120.61120000002,584151.1556,102484.34469999997,29791.5321,24324.442399999996,149452.72749999995,107527.25580000004,65077.84559999997,857884.5378000006
87294.37890000003,377760.2420000002,121718.97909999998,58117.5541,74720.96830000002,1116.4799999999998,20951.921399999996,244186.34640000007,64474.94830000001,12299.913900000001,10224.9356,70339.52699999996,73946.37400000007,27196.172699999996,485638.4311999999
178123.76020000008,894154.565,264878.72450000007,104211.75339999999,122933.7639,1557.6271999999997,23599.203999999994,499414.42039999994,122004.1367,18681.865,20251.1143,121833.19600000007,103258.83580000009,49523.66540000001,1011460.0107000006
1251.5578000000012,5157.066000000002,3764.4400999999953,1100.0584000000008,1630.2332000000001,0.0,719.2801000000003,5259.203600000003,2290.1870999999996,84.2225,197.45590000000007,647.5945000000002,597.0711000000003,629.6193000000006,10447.916700000009
36173.408399999964,155314.01100000014,59945.66400000006,20370.929600000018,25896.179799999998,297.1590000000001,3787.612300000002,76189.69849999995,25708.6801,3103.4776999999995,4768.818099999999,20684.7712,26240.393199999995,9046.795399999995,211926.61030000006
18569.0631,74918.957,34065.42119999997,11251.772199999998,11828.2279,22.2995,1187.5496999999996,48480.370599999966,15961.440099999993,1317.2525999999998,2573.7859000000008,8151.922399999998,8731.491399999994,6037.608300000005,139306.2306
12078.573,57922.969000000005,18214.850300000006,7189.614399999996,8087.144799999998,0.0,1700.5830000000005,32408.772600000022,10983.956399999997,1708.8144999999995,1283.3974999999996,7096.400199999998,8020.852100000005,2867.3324000000007,74130.56780000006
32518.481400000015,182774.44900000002,81878.23440000002,26201.715800000016,40942.12079999999,261.0743,7978.771600000002,135385.999,21789.157099999997,3798.8057,8326.35670000001,26343.854499999994,30330.339000000007,16479.414499999984,313869.8100000003
10168.162900000007,40548.114000000016,23383.315000000013,6627.784799999999,8605.221599999995,0.0,399.5614000000002,28842.57610000001,11684.1933,831.4044999999999,5141.043400000002,5772.704999999993,6412.786500000001,2299.4450000000006,61812.60609999992
44624.2529,183381.43300000005,123450.56549999984,34053.40370000002,41742.76919999997,149.14089999999996,5065.482500000001,154071.6199000001,37632.26970000002,3354.454999999998,5366.176900000005,33596.93020000002,20809.47590000001,12415.652200000006,296569.7714999999
14439.745200000005,66814.28700000005,40950.23,15555.848300000012,18018.6433,159.90909999999997,3951.7579999999994,65837.04370000002,10230.595,2158.126500000001,3107.2919999999995,10080.178000000013,12819.701299999997,6350.419700000004,121242.26810000003
8111.619099999995,35100.60200000003,12636.630100000002,4141.556600000002,6204.456699999997,0.0,1356.1661000000004,19145.2956,4636.720300000004,393.3676000000001,981.1965999999992,4666.856800000002,5005.694500000004,2062.483099999999,53148.11219999993
593.6110000000003,724.9559999999994,401.65680000000015,134.2681999999999,374.4686999999999,0.0,0.0,1317.982100000001,124.26060000000007,0.0,0.0,163.97720000000012,105.015,171.43610000000007,1612.5699999999995
24965.225700000006,121320.98699999992,42528.458400000025,18032.363800000006,20717.1883,0.0,3693.5822000000003,75603.61849999995,16878.5275,1474.2556,3864.4883999999984,15242.059799999995,17990.715200000013,7140.068900000001,176276.1701
226.50459999999995,932.5849999999996,345.31789999999995,230.06110000000018,515.9118,0.0,0.0,708.6624000000007,78.6112,8.808999999999996,34.39829999999998,391.7866000000002,273.07179999999994,135.84400000000002,2783.121299999997
14158.386300000002,88369.84199999999,49084.79070000001,18186.654,26109.532500000016,111.78359999999999,2685.3046000000018,62685.084399999985,13258.02330000001,2668.244299999999,4115.905500000001,12446.66310000001,14914.280100000005,7047.432100000001,168490.38979999998
16802.891600000006,77363.03199999999,37433.94409999997,13775.372100000002,17417.254399999994,0.0,1081.7001000000005,42493.89870000002,7470.450799999999,948.8197999999998,3330.126399999999,9192.9532,7249.1013,6977.077000000004,105801.16439999992
17820.558599999986,93826.54900000003,44396.81160000001,16087.481499999996,21275.9335,0.0,2351.570499999999,56921.39900000001,14850.037600000005,1479.4293,3644.898899999999,9609.624500000004,9438.324200000005,5673.9572000000035,184206.71700000006
29983.502500000006,163369.66599999988,67427.28500000003,29752.014600000013,31388.924899999998,153.7879,3538.3316000000036,104148.13219999989,21517.903400000003,2306.4773000000023,6160.663000000003,20698.804799999998,26210.812899999997,9300.218999999997,272723.73430000024
10489.196700000004,50979.959,22025.230299999985,7243.535599999998,8228.700200000003,0.0,435.8355999999999,28496.287400000012,9706.245799999993,714.4325999999996,1510.400300000001,4829.618200000003,4484.784700000002,3484.001499999999,78061.07899999994
4009.1256999999982,23542.413000000008,18772.361699999994,4384.757299999997,6622.293999999997,0.0,1137.7505999999998,13964.613199999998,3350.434500000001,444.2706,1262.0355000000006,1709.1627999999992,2478.2062,1439.8247999999999,41527.73310000004
14231.93589999999,83126.13699999997,44631.777700000006,13667.157799999997,23442.751999999993,0.0,1611.0024999999996,55557.927200000006,18089.118,860.0320999999999,1858.6650000000009,11519.757400000008,11845.421299999996,6326.468200000006,161824.23449999996
0.0,2301.7009999999987,0.0,849.3121999999996,840.0394,0.0,0.0,1423.8535000000002,0.0,0.0,0.0,29.425300000000007,157.8463000000001,302.2707000000001,3453.747699999999
11324.514700000002,52947.675,26265.518800000005,8474.716599999992,10950.509300000007,0.0,1423.8010000000008,39763.1859,7067.955599999999,1151.2320000000002,2055.188700000002,8166.6574,7714.110299999999,3779.463399999998,76818.20599999995
1552.064899999999,15129.466999999988,3965.4291000000003,2030.9507999999998,1910.0449000000006,0.0,142.92590000000007,5817.381400000004,705.5251000000004,104.78680000000003,305.68300000000033,1144.8357000000003,3163.889799999998,1220.6934000000008,16730.4226
7338.004200000001,38171.976,17585.57330000001,5673.623499999996,8329.595599999999,0.0,652.4191999999999,21618.689499999997,5597.188399999997,416.39180000000056,1407.2486999999996,4638.221300000004,4454.761599999997,1982.2500000000007,65073.616100000094
11974.278199999993,46406.726999999984,22386.52409999999,5529.206100000001,9284.312999999991,0.0,1218.7160999999996,24524.256300000005,7981.112300000004,1579.2604,1318.441899999999,6763.376300000006,7949.229700000002,3542.5283999999983,79131.73740000007
12756.061800000007,71061.99499999994,28790.49820000002,14722.79319999999,20084.419200000008,0.0,733.0468000000001,34380.61930000002,10051.431399999996,1120.8963999999996,2617.996099999999,8941.536000000004,8085.657800000002,3046.3233999999993,93672.97439999998
10978.99779999999,62019.966999999975,38713.04559999998,14231.357799999998,20562.664200000003,703.1914999999998,3583.524100000002,56936.599400000014,19568.84929999999,934.1511999999993,5193.9759,8699.319100000012,11880.237000000005,4886.1636000000035,111869.12119999995
23662.1678,127359.72999999997,63376.514700000014,25048.364600000008,35376.708800000044,208.26980000000003,5965.098300000001,103839.26610000005,22508.766600000003,1675.3573000000006,8025.4421999999995,16490.9207,23451.33770000001,12385.809100000013,269217.6368000001
12756.061800000007,71061.99499999994,28790.49820000002,14722.79319999999,20084.419200000008,0.0,733.0468000000001,34380.61930000002,10051.431399999996,1120.8963999999996,2617.996099999999,8941.536000000004,8085.657800000002,3046.3233999999993,93672.97439999998
78149.03320000012,359232.6079999999,138616.8525000001,55580.46530000002,64008.93709999999,1010.0563999999988,12666.423399999998,263133.5917000001,51342.1223,6777.575499999999,11195.346999999994,40838.7573,60151.51599999995,39895.26019999999,489017.43960000016
17421.898399999987,79802.52700000002,39939.23829999999,9957.159399999997,11520.398900000006,0.0,1178.3841,41664.70899999997,12385.194100000004,1291.3218999999992,1939.2473999999995,9012.419200000006,7251.86130000001,5807.800999999999,107534.97820000003
48704.42510000001,225902.30199999997,108806.56710000004,35870.1044,35996.473300000005,370.4437,7839.810400000005,186659.86029999974,38599.478100000044,3102.318900000002,7572.158800000001,22099.842600000007,32346.04560000001,19476.17220000002,343265.94029999996
42217.508500000025,185649.766,74920.9212,30261.487599999993,31369.799300000006,8.693999999999999,6883.937200000004,116476.54860000004,26247.98419999999,2407.003199999999,4225.0083,23814.413299999997,20108.5078,14056.651199999998,285083.6829000002
11494.462200000002,43501.93000000001,22956.999299999996,7203.071599999996,8865.922000000002,0.0,666.5450000000003,29749.56689999999,11420.834099999996,603.1969000000005,1297.6484999999996,5814.8822,8528.656000000004,3387.8117000000034,72454.7777
2056.7971999999995,16104.262000000004,4577.5617,2489.779499999998,2670.2538999999997,0.0,1179.7851,7720.388700000007,2283.8604,289.1646999999999,178.09210000000024,1515.0121999999985,2060.219399999997,827.9479000000006,19901.58719999999
2454.2709999999984,10989.215,23090.407199999987,4742.5634999999975,8694.740300000003,76.09220000000002,3129.297199999999,21272.578899999993,4778.9028,159.09580000000003,677.3203000000005,2869.2867000000006,4402.750599999996,3445.792099999996,56234.87879999999
8020.10140000001,41108.05200000003,26166.080100000017,7926.113800000003,6291.012900000005,0.0,269.95459999999997,28354.021699999994,5621.381600000005,680.8591000000001,1810.7409000000005,4390.231799999998,4062.7055000000028,2298.123699999999,63872.47489999999
1057.8029999999987,3554.5329999999994,2321.9671000000008,1396.0945000000002,2774.1642999999976,0.0,256.99660000000046,2190.3502999999987,388.11379999999997,0.0,116.98300000000009,639.4870000000004,385.5356000000005,278.54290000000003,11081.018099999994
63256.0029,238109.80300000007,82016.82909999994,31725.956700000013,47540.36490000002,337.2428999999998,8508.824899999996,145995.09039999987,28415.085600000013,3776.6585000000023,4466.5111,33772.6197,33837.65950000002,10984.277800000005,376906.5562000001
4788.5545999999995,22420.97099999999,8827.120099999998,3762.0057999999995,3835.5405,0.0,728.2337000000002,16324.453899999999,2227.1386,441.2436999999999,406.82000000000016,1756.0749000000005,4745.264300000004,2164.0676000000017,40584.89110000001
41856.67280000003,202118.3729999999,69095.16960000004,31542.22409999999,49128.79380000001,78.40429999999999,7889.046699999999,130107.8773,18876.330799999992,2333.7753,4632.049200000001,21070.061499999996,24715.03080000002,10411.259999999995,377851.8863000002
2158.8150000000014,10390.967000000011,5213.212399999999,1560.4078999999983,2641.2264000000014,0.0,149.2382999999999,5663.9838,528.7852000000005,0.0,355.2902000000003,604.9596999999995,1109.8024000000014,468.41789999999986,11809.540899999996
10656.360999999994,43665.126000000026,19423.6253,10377.708299999998,16055.899300000008,99.12200000000003,3249.048299999999,24538.516600000003,9412.762299999997,345.85669999999976,1792.8253000000007,4385.722100000006,6685.8505,3338.869099999998,101432.69199999995
2175.9896000000003,17850.92799999999,4006.6394999999993,2306.790000000001,2150.9287999999983,0.0,529.191,4576.897100000006,239.27790000000002,135.79669999999996,180.01460000000003,1138.2062999999998,2644.4665999999993,899.8688000000001,19384.478500000023
773.0684000000001,8591.337999999996,1367.4861000000012,3261.7843999999996,3411.9613,0.0,640.7892000000003,5286.615999999997,0.0,224.47989999999993,89.20489999999991,1077.3311999999996,1133.9120000000007,807.9577000000006,10146.707799999993
2294.634199999999,7807.917999999997,3904.8816999999995,1657.7735999999982,1851.8569000000007,0.0,0.0,4332.695500000001,852.8361000000001,0.0,154.60099999999994,648.2513999999995,860.4146000000001,447.22570000000013,16909.743599999998
0.0,560.0580000000002,0.0,397.4167999999999,303.33050000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44780000000003,144.0666,980.7395999999997
12467.5654,63512.50300000005,14258.544700000011,8038.0863,13709.942900000002,49.52059999999997,1500.3462999999997,35042.158,10996.710999999996,1660.440199999998,1797.252300000001,10579.390099999995,12588.418500000002,5199.027100000005,102315.84869999999
29801.572599999978,141676.03399999987,86405.21439999998,25227.32310000001,39916.70110000002,590.6691999999997,3412.518000000002,111525.59200000003,17845.16910000001,2798.6022999999986,7134.975799999998,19481.663300000004,23412.715599999996,10548.196699999997,236508.9535
17047.436199999993,82648.34899999994,36428.3895,9550.266599999999,12075.589100000001,0.0,2124.6610000000014,41693.546399999985,6698.5106000000005,1258.8078000000007,2635.7221999999997,8800.365299999998,8512.372699999996,4774.206800000001,100324.5444
1645.5831000000003,8275.875000000002,4448.990500000004,2645.429299999998,3090.7272,140.18970000000007,932.0184000000003,8183.232599999997,2871.2349,537.0591000000004,514.6808999999997,2455.8066,1673.4374000000003,1397.4117000000003,20885.05710000001
3849.555099999998,17311.174999999996,9210.030299999999,2648.882299999998,4845.765500000002,0.0,2356.538100000001,14473.447500000007,3552.388200000001,689.1999000000002,913.7977000000011,4013.8705000000004,4226.090600000003,2168.2603999999974,45950.23170000001
12861.031299999995,59967.84099999997,27652.589599999978,9064.142600000006,11755.6654,0.0,1154.7350000000004,34790.03619999996,10966.550100000002,1025.8054000000004,2591.7153999999996,6590.853000000002,9296.147700000012,3525.6051,84285.60269999997
3910.1877000000018,18196.311999999998,36184.290199999974,3523.6613,4147.665399999999,59.273099999999985,1276.0608999999988,14837.148100000006,5886.079099999997,591.0373000000004,1146.3743000000002,2640.895300000002,2297.5481000000013,1616.176700000001,41351.86620000002
30899.248900000024,133894.32799999998,61215.053900000064,18950.5743,23382.1152,0.0,1675.0272999999993,70757.60140000006,13650.070600000003,880.5852000000002,2938.9547000000016,12402.00279999999,10641.993999999995,8959.6533,169882.22500000006
60659.74340000003,279304.6139999998,125717.07710000001,52531.28999999999,67877.78049999994,480.84270000000004,6690.5872000000045,202728.37750000006,40693.73600000002,6116.7029,16996.406200000005,38744.37390000001,49881.4169,23697.2565,508201.17370000033
20868.07360000002,100271.85299999999,42678.3322,12333.852500000005,15893.422099999998,0.0,1731.408300000002,68155.39760000001,17291.535899999995,1567.3155000000002,3928.519400000001,12759.571799999998,9563.610000000002,6692.6181,148688.38779999997
13441.654499999997,57160.72199999997,30257.551600000017,9149.278299999998,9545.006199999996,11.3352,589.9986000000002,29883.849500000008,5546.045200000001,857.9817999999993,1343.9684999999995,4374.987900000002,5759.030699999996,3120.876099999998,95192.83949999997
22783.142500000005,90501.20700000001,54081.748599999984,12597.921100000005,16575.882400000006,18.716999999999995,1344.5826000000009,65440.757300000005,19682.501299999993,1060.6470000000004,3340.8988999999997,10543.546999999995,11165.560999999992,5491.816400000002,160482.57649999994
13598.896900000003,71334.69500000007,30913.42150000002,23947.7933,27656.996699999985,180.36630000000002,2102.2196,48029.0754,9274.377600000005,1063.8995999999997,3305.1064999999962,10788.603000000008,11411.586099999997,5404.960099999996,100926.4019
7042.176299999999,51799.393,26802.021400000005,9738.843799999991,17033.966900000007,450.31960000000015,2117.1674000000007,39575.94690000004,13437.278800000007,340.45709999999997,3073.448600000002,9069.239499999994,7279.850599999998,6468.244400000004,104439.89370000004
3865.5328000000004,15823.087999999998,13897.635700000012,8006.687900000001,12491.600599999994,62.62030000000002,1073.5834000000002,19458.382299999987,4919.8596,333.2731000000001,1982.4665999999997,2825.825700000001,4078.6163999999994,1421.0506999999998,61061.30950000002
14750.364399999995,70270.40200000003,38512.99890000001,10098.9301,16093.8188,0.0,1243.5319000000004,42251.98990000003,12934.737700000007,3239.0191999999993,1968.3434000000002,9379.882299999996,8780.731900000006,5491.280100000007,114007.22330000007
22689.392999999996,113225.01099999998,49285.45899999997,23509.72270000001,19618.878600000007,778.3322000000001,3078.023099999999,79975.23340000003,17337.935,1583.563599999999,4253.290800000001,11264.106900000006,22200.26460000003,14682.476999999997,179613.0332
21530.96379999999,97361.13800000002,45150.396100000034,15036.081000000004,16525.448199999984,10.3353,2311.961099999999,67627.29160000006,16048.666799999988,1590.6496,4215.2206,11407.2392,12928.265800000003,6939.764,150735.8960000001
11340.562600000005,51644.856,18630.3434,8018.519899999993,8347.736699999998,0.0,1310.032800000001,32133.74050000001,6417.2299,384.11359999999985,1076.5186999999996,4825.064499999996,5604.709600000001,2173.4822999999988,65356.96700000005
22398.10009999999,95106.21800000005,36753.33249999999,16792.236199999996,16985.443099999993,242.40140000000002,1318.7156999999986,64919.66050000003,12664.501800000002,956.1151000000001,3410.7898999999998,12128.085100000017,15348.636100000005,8752.0913,132474.67469999997
21430.622300000025,80288.75499999999,36638.769500000024,12410.031100000004,18039.168800000007,0.0,1433.4271,56666.79730000001,11199.140500000005,2325.591499999999,4991.366100000006,10683.48449999999,8472.076000000003,4593.438399999998,114732.8093
14294.875999999997,62717.144000000015,30234.1934,9828.108299999989,12447.124299999998,0.0,649.4848000000004,35008.35460000003,9051.269699999999,691.6719000000003,1852.7579999999984,6645.716200000001,6498.353099999996,3349.319700000001,82531.02709999999
26940.687699999995,133150.90699999995,55765.118999999984,21555.65980000002,23196.0205,0.0,1579.412,84684.85590000002,14570.0108,2494.5155,5609.997099999999,16753.732600000003,16795.527599999994,14632.907599999991,202977.3255
13704.5001,66483.48899999994,36838.37769999997,13138.657300000012,17492.907800000004,3.0006,1146.0455,42504.33079999999,9930.977799999999,1960.4303000000014,1923.3283999999994,9880.7167,12679.545500000006,7029.3331,140126.65110000002
37705.38249999997,105636.585,59610.283999999985,23680.954700000006,26128.653200000008,5.394400000000001,2036.6981999999996,84442.61830000003,21607.480400000004,1497.3361999999997,5530.8315,14913.169400000008,11762.417200000004,13914.000299999992,183220.65569999992
15854.893199999984,91536.81300000001,62598.592099999965,21317.93940000001,35344.428599999985,0.0,5172.798200000002,88186.2950000001,20129.401799999996,3060.275900000001,6308.515000000002,13703.977199999998,15019.59580000001,8120.223399999996,220139.91670000018
13910.486299999995,57913.79199999992,29676.25240000002,10302.030299999995,12433.041500000007,0.0,572.2471000000004,37094.117399999996,8277.920499999995,650.8802,1919.3325000000002,6912.4965,7523.895999999999,3670.2382000000002,83119.10980000006
15725.190499999999,89335.793,60368.27139999997,21469.0146,36479.873299999985,0.0,5485.607400000003,90849.90550000007,20759.66229999998,3403.6912999999968,6027.5883,13998.16700000001,13966.156299999995,7875.234899999999,218309.26989999984
36796.151099999995,101112.2,58501.886099999974,23005.7151,26259.665599999993,2.4614,2222.320300000002,92847.44469999996,23856.353100000004,1457.744099999999,5104.1264,15493.26949999998,13216.885899999994,12430.842300000004,199361.9750999999
26856.211100000008,132620.67200000005,56736.18280000001,21231.407800000008,23193.344499999985,0.0,1795.8277999999993,88944.31520000003,14520.937500000005,2452.9892999999984,5923.827999999998,17051.463700000004,19876.47,15188.057400000005,212577.73870000005
13548.896400000003,66844.80200000003,37794.890100000004,13099.736900000004,17689.401399999995,2.7395,1092.4575999999997,43481.268900000025,10451.774599999992,1935.763900000001,2008.8468000000003,9919.572900000001,12191.118,7665.191,135044.91660000003
16727.657800000004,79488.10900000003,35100.52359999998,13861.328399999997,17772.357999999997,0.0,1093.131600000001,44934.50149999997,6110.647799999997,802.4294999999998,3831.4257000000007,9601.78860000001,7057.075399999993,5086.093800000005,102880.58680000005
14263.373199999996,85420.255,46699.681100000016,18812.478799999997,25745.462099999986,8.936399999999999,2682.358799999998,62269.10850000002,12551.90830000001,2777.1903,4102.8507,11564.900399999995,14963.110200000006,8900.769400000001,167469.89620000002
30591.067700000003,166060.01000000007,72004.66290000002,25259.436199999993,30610.45550000001,183.3656000000001,4140.2912000000015,111533.58560000002,19531.792100000017,2243.849799999999,6178.5156,21064.237999999998,25964.781799999986,9460.496199999996,275647.8291999999
16998.473199999986,90816.74899999998,46055.84780000006,16068.690400000007,19217.525999999998,0.0,1992.9261999999978,56830.480899999995,14660.418599999997,1257.279999999999,3806.6632000000013,9409.973399999993,10340.1582,6944.006099999999,187758.78069999986
10043.982399999997,49189.33800000002,20746.433699999998,7608.3315999999995,8187.375900000006,0.0,711.9117999999994,30623.387300000013,8941.748999999996,677.06,1499.7100000000003,4913.4824999999955,4937.038800000005,4068.049900000001,82131.82590000001
190517.45400000014,634903.3489999993,226613.81959999996,105449.37050000005,115376.23110000005,2208.1613,42783.06369999999,591981.0082999999,99743.26850000006,28138.892699999997,21800.7932,141128.5466000001,107908.31079999996,58289.36359999997,805475.3400999996
20218.295800000004,91455.15400000001,45844.63479999999,15085.790499999996,17690.462800000016,78.29269999999998,1274.5431999999998,49751.6471,12780.271799999993,1042.5268000000008,2912.6736999999976,16481.646699999994,12298.841299999995,6407.1075000000055,145521.87680000003
84959.62189999997,342671.794,124751.33469999996,54298.88259999998,71425.91030000003,1055.6480999999999,18668.434600000004,248834.06450000018,61694.04340000001,11294.095899999991,9290.238299999997,67680.75680000005,77459.37800000001,26676.2761,460077.9005999998
1023.7183000000009,4392.901999999997,3656.0459000000014,1037.0775,1471.7056999999998,0.0,78.25359999999999,3657.289800000001,972.4029000000011,0.0,361.04319999999984,662.1652,570.2618000000001,354.4741999999998,6779.160500000004
17045.846499999985,69172.734,28151.000899999988,12390.875300000005,12216.647100000004,0.0,682.8861,58283.3386,11392.448300000007,645.4601999999999,3894.8224,8554.054100000007,8896.764000000014,6025.374499999993,122045.59079999993
7539.726399999998,37198.709999999985,23515.137100000014,7205.223399999996,9088.5262,0.0,485.9220000000002,22164.141500000005,6120.391499999999,573.3500999999998,1897.0682000000013,3986.430000000005,4590.154099999996,2801.0317,65810.92629999996
8545.952199999994,43416.92600000005,13584.870100000006,8934.586499999996,10982.361799999999,0.0,1290.6699999999996,23477.827699999994,5351.022799999995,1047.4178000000004,2328.729599999999,4256.1872,7093.552899999996,2886.6747000000014,87518.89850000011
13409.240799999989,73544.34600000005,30460.160600000014,12647.1201,21111.4213,0.0,1462.0778000000005,46965.57950000003,16110.846699999996,2106.579,3635.5180000000028,13460.598399999999,16035.9321,7175.189,158843.8626999999
20078.8744,113288.20500000002,43112.46610000002,19125.751600000007,21733.4121,0.0,2708.5558000000005,69511.34229999996,16413.014500000012,1198.0255999999997,4483.525199999996,15647.279699999997,18837.0102,6664.0836,202835.35179999995
32862.269699999975,192885.8509999999,74202.01600000003,36290.309300000015,47695.232999999986,462.13090000000005,6734.506700000004,131997.24339999995,32011.72660000001,4820.584699999998,8822.175199999996,25936.090999999997,30939.864299999997,16043.932299999991,362710.17490000033
6053.3042,25824.675,17857.943599999988,9685.380799999994,13984.539999999997,0.0,1439.1322999999998,19749.24830000001,3858.2682999999965,352.2152,2461.4495000000024,3140.9656000000004,4149.230900000002,2037.6148000000003,79042.31959999989
17674.2254,75714.471,33173.2146,10044.30840000001,12998.449500000006,0.0,1338.4877000000001,41838.49130000003,12383.911700000002,542.9559999999998,1347.2882000000004,10674.2497,11330.497400000002,6020.243400000002,108436.07909999994
558.2388999999998,698.034,451.78589999999997,164.92449999999997,384.76509999999973,0.0,0.0,1345.1542000000002,143.7941999999999,0.0,0.0,194.30540000000008,108.67759999999998,164.1825,1543.6446999999991
228.48479999999984,971.503,349.1134,248.7680999999998,469.51590000000033,0.0,0.0,731.8536,54.3227,0.0,51.66979999999998,443.87270000000035,284.8565999999999,157.66530000000023,2798.802199999998
14509.087700000011,68763.85100000001,41084.30429999999,15180.910900000008,18234.323699999997,117.32389999999994,3688.493800000002,64959.84180000005,10291.417599999993,2186.7916999999998,2909.428299999998,10354.7053,14939.980099999997,10044.3213,128442.10650000004
7584.167399999998,35951.294,12109.148599999999,3901.1468999999993,6243.245999999997,0.0,1350.6947999999998,18812.492799999985,4883.3008000000045,391.87570000000017,987.6402000000002,4472.7594,4916.674600000005,1996.3287999999986,48835.43860000002
23672.762,113388.38400000006,39194.20499999997,16555.083499999993,19905.0281,0.0,3509.114600000001,67627.45669999995,17086.389699999996,1290.6837999999998,3405.154400000003,15147.41640000002,18662.008500000018,5834.634799999997,179731.0449000002
176799.8835000001,919196.199,264400.09850000014,98136.31440000002,125739.38830000008,1569.7438999999993,26017.781499999997,503903.70580000005,119654.68860000007,18697.518400000004,20978.436200000007,125030.91,96728.71059999996,50505.16680000001,998577.2667000003
17803.759800000003,72471.181,31808.14920000002,11243.507499999996,11491.632500000002,0.0,1307.7524000000005,45536.33339999998,14913.817299999997,1321.7586000000008,2208.880399999999,7803.2667,8416.085000000003,5603.4951,132776.89630000005
1335.9326999999987,4900.528999999999,3434.119500000001,1016.9443000000003,1512.7386,0.0,676.152299999999,5127.484400000001,2133.5875000000005,63.889500000000034,192.59760000000003,876.3974000000007,553.5835999999996,585.1398000000002,10043.508999999993
